,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz
228,-0.1631619,-0.3270837,0.57696074,-0.06686903,-0.045619234,0.3558642,0.009315291,0.11819402,0.3047939
229,-0.16260631,-0.3269458,0.57701886,-0.06905243,-0.04494048,0.35574535,0.0047767037,0.11990815,0.3043554
230,-0.16225986,-0.32691517,0.5770559,-0.0704443,-0.044553973,0.3556782,0.0015217236,0.12112508,0.30373368
231,-0.16176419,-0.32689136,0.57712525,-0.07243809,-0.044023357,0.35564053,-0.0033190453,0.12294047,0.3030351
232,-0.16145006,-0.32679084,0.57718164,-0.07370743,-0.043683432,0.355658,-0.006517736,0.124167256,0.3028614
233,-0.1610547,-0.32650313,0.57725525,-0.075550586,-0.04326325,0.3557189,-0.011415368,0.12590042,0.3022743
234,-0.16078907,-0.32638347,0.5772995,-0.07675141,-0.0429611,0.35578042,-0.014646282,0.12690796,0.30191895
235,-0.16037089,-0.3263871,0.57737374,-0.078522325,-0.042510092,0.3559275,-0.019280499,0.1282299,0.3015306
236,-0.16012958,-0.32638997,0.57742316,-0.07977021,-0.04233928,0.3560189,-0.0221991,0.12902182,0.3011099
237,-0.15983838,-0.326543,0.57747173,-0.08170587,-0.04208462,0.35616377,-0.02647031,0.13014118,0.30037156
238,-0.15961657,-0.32657486,0.57753116,-0.082853764,-0.041803576,0.35635215,-0.028945131,0.13098906,0.3009562
239,-0.15935507,-0.32653785,0.5776031,-0.0845271,-0.041395538,0.3566937,-0.032761622,0.13205262,0.30051202
240,-0.1592131,-0.3265592,0.5776554,-0.085716985,-0.041299917,0.35688955,-0.0350977,0.13272145,0.30063695
241,-0.15904635,-0.32658514,0.5777311,-0.08755779,-0.04119639,0.3571436,-0.03825484,0.1338172,0.3012018
242,-0.15896347,-0.3265799,0.577768,-0.08865343,-0.041050903,0.3574025,-0.040494394,0.13448647,0.30125576
243,-0.15884762,-0.3266372,0.57782274,-0.090151615,-0.040769786,0.35789683,-0.04377171,0.13549003,0.30143753
244,-0.15879022,-0.3267561,0.5778502,-0.09109461,-0.040557407,0.35826436,-0.046057116,0.13612829,0.30149642
245,-0.15874161,-0.3267762,0.5779091,-0.092366934,-0.040159374,0.35887602,-0.049538817,0.13714813,0.3015164
246,-0.15873276,-0.3267617,0.5779499,-0.093205586,-0.039964378,0.35930884,-0.05204531,0.13778433,0.30136505
247,-0.15867564,-0.32681295,0.57802176,-0.094380215,-0.03969556,0.35997784,-0.055837106,0.13886857,0.30124047
248,-0.1586462,-0.32688066,0.578076,-0.09509169,-0.03943436,0.36045864,-0.058587085,0.13945551,0.30091253
249,-0.15863512,-0.32702646,0.57816714,-0.0961416,-0.039189197,0.36114448,-0.06270647,0.1403909,0.30038986
250,-0.15864366,-0.32714748,0.57823145,-0.096793875,-0.03899441,0.36160803,-0.06568892,0.14097326,0.2999081
251,-0.15865698,-0.32735857,0.5783253,-0.09768457,-0.03859373,0.36231524,-0.07005374,0.14196104,0.29933792
252,-0.15865795,-0.32752392,0.578401,-0.09829826,-0.03835886,0.36276487,-0.07303344,0.14247252,0.29875872
253,-0.1586575,-0.327747,0.57850534,-0.099254325,-0.03806448,0.3633969,-0.077353716,0.14311272,0.29796118
254,-0.15866229,-0.32786936,0.57857066,-0.09990575,-0.037884466,0.36379412,-0.080307454,0.14335974,0.29724446
255,-0.15866733,-0.328123,0.57864165,-0.10086111,-0.03754504,0.36437702,-0.084416375,0.14385837,0.29646397
256,-0.15866224,-0.32834256,0.57868665,-0.10157265,-0.037468694,0.36468816,-0.087057486,0.14395994,0.29581702
257,-0.15862791,-0.32860947,0.57875735,-0.10267919,-0.037438266,0.36505848,-0.091234386,0.14416927,0.2945874
258,-0.15858433,-0.32878184,0.57881063,-0.10337144,-0.037367314,0.36529624,-0.093731984,0.14442492,0.29417628
259,-0.15848172,-0.32901466,0.57888514,-0.10429553,-0.037141986,0.36562923,-0.0973326,0.14457504,0.2935667
260,-0.15839022,-0.32913673,0.578929,-0.10499635,-0.037174523,0.3657631,-0.09937835,0.14442848,0.29273188
261,-0.15824164,-0.3292957,0.57898986,-0.1059329,-0.037155174,0.36598843,-0.1023709,0.14445834,0.29206327
262,-0.15813516,-0.32938236,0.5790222,-0.10648866,-0.037104376,0.36616772,-0.10413906,0.1444453,0.29168323
263,-0.15795262,-0.3295092,0.57907116,-0.10729839,-0.03706219,0.36631945,-0.106558725,0.14474712,0.29158366
264,-0.15783493,-0.32957602,0.57909876,-0.10775726,-0.03728666,0.36634988,-0.10798408,0.14438158,0.29088214
265,-0.15766835,-0.329667,0.5791415,-0.10847063,-0.03749451,0.36639178,-0.109981835,0.14494328,0.29122707
266,-0.15757287,-0.32966724,0.5791748,-0.10895301,-0.03763628,0.36638808,-0.1107717,0.14413981,0.29034743
267,-0.15749528,-0.32950854,0.5792353,-0.10970239,-0.03786794,0.36634877,-0.11239192,0.1443004,0.29011363
268,-0.1574436,-0.32948065,0.5792753,-0.11016449,-0.038009137,0.36631906,-0.112941,0.14432879,0.29027513
269,-0.15736131,-0.32949528,0.57932264,-0.11072588,-0.038183294,0.36623356,-0.113911495,0.14409855,0.28994474
270,-0.15729657,-0.32954225,0.5793472,-0.11102395,-0.038365953,0.36612523,-0.114748776,0.14444937,0.29013404
271,-0.1572041,-0.3295782,0.5793877,-0.111404,-0.038585514,0.36598536,-0.11478944,0.14401454,0.28982633
272,-0.15715517,-0.32958812,0.57941186,-0.111656375,-0.038651854,0.3659141,-0.1148189,0.14361203,0.28942862
273,-0.15710609,-0.32961085,0.57944834,-0.11195263,-0.038762547,0.36585963,-0.11498131,0.14351572,0.2894379
274,-0.1570897,-0.32962778,0.57947576,-0.11207538,-0.03887251,0.36581808,-0.11538437,0.14363688,0.28943214
275,-0.15710358,-0.32965454,0.5795038,-0.11221289,-0.03897573,0.36578017,-0.115552366,0.14404306,0.29006186
276,-0.15712564,-0.32968867,0.579513,-0.112233676,-0.039067507,0.3657686,-0.11548644,0.14374118,0.2897255
277,-0.15717573,-0.32978183,0.5795203,-0.1121797,-0.03918667,0.36575514,-0.1152385,0.14386809,0.29003188
278,-0.15724993,-0.32989368,0.57952017,-0.112055965,-0.039319485,0.36576205,-0.114948794,0.14378409,0.2901045
279,-0.15731558,-0.32995436,0.579515,-0.11193806,-0.039434165,0.3658041,-0.114632234,0.14371169,0.2902622
280,-0.1573931,-0.32999578,0.57950574,-0.11179629,-0.039544933,0.365863,-0.114173844,0.14375162,0.2905605
281,-0.15760675,-0.32998273,0.5794876,-0.11153326,-0.03968575,0.36596906,-0.11324631,0.14384688,0.29108015
282,-0.15777332,-0.3299584,0.5794747,-0.111315675,-0.039774932,0.3660607,-0.112435296,0.14394401,0.29160818
283,-0.15802291,-0.32995862,0.57945025,-0.11090053,-0.039882198,0.3662344,-0.11092745,0.1439681,0.29226688
284,-0.1582637,-0.3300073,0.57942975,-0.110395126,-0.039976068,0.36643857,-0.10924192,0.1438803,0.29278266
285,-0.15843098,-0.33007526,0.57942456,-0.110001475,-0.04004524,0.366597,-0.10783154,0.14362235,0.29286563
286,-0.15858483,-0.33017063,0.5794198,-0.109578475,-0.04010094,0.3667885,-0.10703972,0.14396663,0.29372606
287,-0.15880316,-0.3303265,0.5794156,-0.10904339,-0.04004713,0.3670526,-0.1050905,0.14409997,0.29450127
288,-0.15900512,-0.33048004,0.57940465,-0.10846638,-0.039895706,0.36733606,-0.10304795,0.14376359,0.294859
289,-0.15914147,-0.33058944,0.579396,-0.10800335,-0.03976296,0.36757177,-0.10166672,0.14416099,0.29583114
290,-0.15940605,-0.33074516,0.57936805,-0.1071469,-0.03955607,0.36799726,-0.099603936,0.14427955,0.2971461
291,-0.1595713,-0.33084217,0.57935405,-0.10652301,-0.03946159,0.3683174,-0.09788449,0.14424063,0.2977058
292,-0.15980648,-0.3309934,0.5793327,-0.10551481,-0.03926345,0.36884543,-0.09512271,0.1443332,0.29898193
293,-0.15996397,-0.33108523,0.57931435,-0.10475855,-0.039138377,0.369232,-0.09332089,0.14473109,0.30052555
294,-0.16024008,-0.33119693,0.5792591,-0.103508696,-0.038927548,0.36987218,-0.090054706,0.14467387,0.30171284
295,-0.16040981,-0.3312675,0.5792276,-0.10257225,-0.03881041,0.37034878,-0.08812852,0.14496857,0.30309737
296,-0.16056891,-0.33133858,0.579202,-0.10156368,-0.038765274,0.3708575,-0.08589332,0.14510328,0.30429724
297,-0.16082048,-0.3314393,0.5791532,-0.09992862,-0.038681448,0.3716895,-0.08242448,0.14536738,0.30600202
298,-0.16105923,-0.33155715,0.5791007,-0.098149486,-0.038566403,0.3726393,-0.07873094,0.14541811,0.30779436
299,-0.1612278,-0.33162767,0.5790606,-0.09693452,-0.038571917,0.37333483,-0.07612322,0.14572197,0.3094079
300,-0.16139433,-0.33168572,0.5790065,-0.09563096,-0.03850857,0.37407002,-0.073368624,0.14597322,0.31119022
301,-0.16160639,-0.33179832,0.5789135,-0.093592554,-0.038471818,0.37530243,-0.068968,0.14628284,0.31392455
302,-0.1617426,-0.3318563,0.578847,-0.09214144,-0.038361832,0.37619495,-0.06579256,0.14668225,0.31628025
303,-0.16193616,-0.33193317,0.5787379,-0.0897699,-0.03805022,0.3776793,-0.060726684,0.14701031,0.31973395
304,-0.16204053,-0.3320393,0.578658,-0.088053785,-0.03785246,0.37878564,-0.056891497,0.14711554,0.32205185
305,-0.16208176,-0.33210653,0.5786147,-0.08716557,-0.03774675,0.379371,-0.055032115,0.14726005,0.32327503
306,-0.16208176,-0.33210653,0.5786147,-0.08716557,-0.03774675,0.379371,-0.055032115,0.14726005,0.32327503
307,-0.16240858,-0.33241594,0.57841915,-0.08239654,-0.037360057,0.38258997,-0.041219603,0.14764383,0.33281538
308,-0.16256545,-0.33259794,0.57833636,-0.07980956,-0.0373092,0.38431478,-0.036988806,0.14760213,0.33625972
309,-0.16292277,-0.3327258,0.57820845,-0.07595448,-0.037197426,0.38687405,-0.030983953,0.14740157,0.34058028
310,-0.16313899,-0.33281377,0.5781474,-0.073491946,-0.037313424,0.38854071,-0.027218027,0.14715987,0.34301552
311,-0.16344796,-0.33293268,0.57808256,-0.07041563,-0.03769876,0.39067298,-0.02118132,0.14681433,0.34775373
312,-0.16364974,-0.33299407,0.5780552,-0.06839774,-0.037924215,0.3921692,-0.017195327,0.14647406,0.35076052
313,-0.1639279,-0.33311334,0.57802194,-0.06544562,-0.038237035,0.39446887,-0.011751613,0.14601876,0.35467988
314,-0.1639279,-0.33311334,0.57802194,-0.06544562,-0.038237035,0.39446887,-0.011751613,0.14601876,0.35467988
315,-0.16402432,-0.33316097,0.5780166,-0.064477086,-0.038339496,0.39525026,-0.00973819,0.14584105,0.3564803
316,-0.16402432,-0.33316097,0.5780166,-0.064477086,-0.038339496,0.39525026,-0.00973819,0.14584105,0.3564803
317,-0.16467771,-0.33331063,0.57795346,-0.058292896,-0.038847886,0.40047038,0.007716494,0.14325497,0.37022486
318,-0.16498254,-0.33336958,0.5779285,-0.05543547,-0.039138615,0.40285915,0.011865707,0.1423083,0.37352479
319,-0.16541497,-0.33343178,0.57789856,-0.051415257,-0.03960579,0.40622598,0.018164033,0.14078486,0.3785894
320,-0.16569668,-0.33343813,0.5778729,-0.048889846,-0.039967664,0.4083471,0.02235561,0.13971096,0.38166663
321,-0.16608383,-0.3334408,0.57782835,-0.04524219,-0.040525742,0.4115305,0.028640578,0.13805726,0.38654825
322,-0.1663563,-0.3333899,0.5777984,-0.04284229,-0.040902488,0.41368973,0.032748207,0.13689975,0.38972628
323,-0.16672328,-0.33340177,0.5777566,-0.039333522,-0.04153519,0.41688326,0.039128337,0.1349346,0.39508915
324,-0.16695678,-0.33339962,0.57773066,-0.037162594,-0.041966967,0.41890383,0.043362483,0.13349375,0.39843962
325,-0.16730964,-0.33340758,0.57769716,-0.034110844,-0.04275523,0.42176884,0.049662426,0.13112189,0.403291
326,-0.16752478,-0.3334265,0.57767487,-0.032087106,-0.043348446,0.42365345,0.053940512,0.12934533,0.40681046
327,-0.16787677,-0.33342165,0.577609,-0.029038977,-0.04430472,0.42643827,0.060529284,0.12650079,0.41203237
328,-0.1681151,-0.33334062,0.57755333,-0.027000435,-0.04499516,0.42828462,0.06485419,0.124388926,0.41542444
329,-0.1684385,-0.33327448,0.577485,-0.023966644,-0.04610379,0.43106702,0.071304835,0.12172871,0.42134607
330,-0.168643,-0.33329746,0.5774479,-0.02192638,-0.046893574,0.43293926,0.07538781,0.11983345,0.42423332
331,-0.1689684,-0.33329695,0.5773847,-0.018815897,-0.048170373,0.43578982,0.081691876,0.11597323,0.42859343
332,-0.1691557,-0.33329645,0.57734865,-0.016717054,-0.049090855,0.43769622,0.08601229,0.113721214,0.43239594
333,-0.16931228,-0.33330944,0.577314,-0.0145222545,-0.050045483,0.43960345,0.09036294,0.11109822,0.43590677
334,-0.16949716,-0.33334956,0.57727623,-0.011154385,-0.05154932,0.44242972,0.0971753,0.1069034,0.44134754
335,-0.16960835,-0.3333608,0.5772563,-0.008932175,-0.052616924,0.44426593,0.101804316,0.10392099,0.4448489
336,-0.16976729,-0.3333348,0.5772278,-0.005692618,-0.054342017,0.4469502,0.1081603,0.09921884,0.45027542
337,-0.169873,-0.3333302,0.5772162,-0.0034062024,-0.055420008,0.44873783,0.11251189,0.096082576,0.4536301
338,-0.17004038,-0.3333134,0.57720894,-9.9757766e-05,-0.05715541,0.4513317,0.11857651,0.09121583,0.45821482
339,-0.17015292,-0.33321425,0.5772195,0.002010243,-0.05839425,0.45300886,0.12234867,0.08826592,0.46121725
340,-0.17028669,-0.3332107,0.57725173,0.005023228,-0.06036451,0.4554398,0.12829795,0.08330663,0.4658774
341,-0.17029801,-0.3333671,0.57729626,0.0069440175,-0.06172826,0.4569806,0.13207582,0.07989914,0.46910703
342,-0.1703067,-0.33352315,0.5773449,0.008806823,-0.063122526,0.45846158,0.13554244,0.07629665,0.47120178
343,-0.17034231,-0.3336671,0.5774221,0.011463495,-0.0653353,0.46061757,0.14132088,0.07245309,0.47696123
344,-0.17034674,-0.33376443,0.5774751,0.013162861,-0.06688961,0.46203437,0.14519365,0.06896917,0.47926018
345,-0.17042992,-0.33383527,0.57753575,0.015707927,-0.06931794,0.46404153,0.15064478,0.063012995,0.48319504
346,-0.1705055,-0.33381775,0.57757145,0.017413149,-0.071034506,0.46529657,0.15428953,0.05891443,0.4856829
347,-0.17064393,-0.3339018,0.5776338,0.020027427,-0.073696084,0.46706873,0.15963519,0.052685745,0.48952755
348,-0.17076543,-0.3339805,0.5776457,0.021730093,-0.07555421,0.46815,0.1629136,0.048363827,0.49191537
349,-0.17085418,-0.33433336,0.5776731,0.024273826,-0.07833679,0.46966112,0.16794337,0.042000555,0.4953229
350,-0.17094307,-0.33447057,0.5776866,0.02588868,-0.08019158,0.470594,0.17101854,0.037865646,0.497609
351,-0.1710749,-0.33462146,0.5777258,0.028153678,-0.08287171,0.47189662,0.17570898,0.031353936,0.5006514
352,-0.17113946,-0.33475828,0.5777568,0.029600171,-0.08461371,0.47272342,0.17888136,0.026838453,0.50258255
353,-0.17124097,-0.33489797,0.5777797,0.031791057,-0.087209955,0.47389194,0.18368834,0.019875,0.5054744
354,-0.17130077,-0.33494678,0.57778734,0.03326555,-0.08895329,0.47459495,0.1867385,0.015186728,0.50736886
355,-0.17137307,-0.33498856,0.5777948,0.035525467,-0.09166715,0.47549608,0.19096124,0.0066705733,0.5095785
356,-0.17141123,-0.33499765,0.5777903,0.03704038,-0.093516715,0.47599363,0.19377795,0.0016475184,0.5110654
357,-0.17138252,-0.33526853,0.57781154,0.039268453,-0.096230865,0.47656566,0.19746575,-0.0053665848,0.5132151
358,-0.17134649,-0.33552545,0.5778389,0.0407064,-0.09792689,0.47683027,0.19946052,-0.00999622,0.51442415
359,-0.1712826,-0.33568656,0.5778663,0.042125154,-0.09963727,0.47701573,0.2016876,-0.014350302,0.5155953
360,-0.17117931,-0.33585435,0.577892,0.04425874,-0.10229384,0.47710806,0.20501466,-0.021121083,0.51672703
361,-0.17111011,-0.3358979,0.57786715,0.045615185,-0.103984654,0.4770791,0.20718136,-0.025490617,0.5175748
362,-0.17091548,-0.33599553,0.577853,0.047604363,-0.10632441,0.47698686,0.21044502,-0.03209803,0.518823
363,-0.17078826,-0.33603314,0.57783216,0.048887443,-0.10769494,0.47690475,0.21268131,-0.03664816,0.5195016
364,-0.1706195,-0.33608997,0.5778198,0.050818328,-0.10977593,0.47671148,0.21594234,-0.043519467,0.52044016
365,-0.1705224,-0.336164,0.577808,0.052145857,-0.11126394,0.4765072,0.21807656,-0.04817601,0.5209505
366,-0.17042553,-0.33623213,0.57778436,0.053522576,-0.11283467,0.47624385,0.2201557,-0.05272726,0.5213816
367,-0.17042553,-0.33623213,0.57778436,0.053522576,-0.11283467,0.47624385,0.2201557,-0.05272726,0.5213816
368,-0.17038399,-0.3362358,0.57776767,0.054234456,-0.113642216,0.4761044,0.22121522,-0.05501824,0.5215931
369,-0.1702368,-0.3362292,0.5776919,0.05682501,-0.11656927,0.47561896,0.22647806,-0.06595027,0.52238566
370,-0.16996847,-0.33637977,0.5775785,0.060302656,-0.12059364,0.4750691,0.23175666,-0.0768008,0.5229328
371,-0.16972442,-0.336578,0.57746154,0.06356647,-0.124459326,0.47452214,0.23479024,-0.083506316,0.52311724
372,-0.16957301,-0.33663875,0.5773929,0.06562663,-0.12692498,0.47416165,0.23673089,-0.08799753,0.52319217
373,-0.16944388,-0.3365785,0.57732403,0.06759702,-0.12932101,0.47379252,0.23863798,-0.0926754,0.5232541
374,-0.16927661,-0.33638006,0.5772329,0.070384294,-0.13279709,0.47321898,0.24139984,-0.0997539,0.52315366
375,-0.16908847,-0.33617333,0.57713294,0.073014,-0.13616258,0.47266418,0.24423933,-0.1067343,0.5227464
376,-0.1689507,-0.33602053,0.57708246,0.07469095,-0.13831165,0.47231624,0.24612398,-0.111309916,0.5225978
377,-0.16872051,-0.33583987,0.5770106,0.077137195,-0.14159201,0.47183537,0.24896577,-0.11806071,0.5223552
378,-0.16854315,-0.33580318,0.57693547,0.07873398,-0.14376917,0.4715118,0.25071406,-0.12257028,0.52214074
379,-0.16818225,-0.33609748,0.5768521,0.0810934,-0.14704989,0.4710229,0.2531555,-0.12955812,0.52183634
380,-0.16792934,-0.33627814,0.5768107,0.082673565,-0.14926156,0.47066367,0.25462404,-0.13425845,0.52158624
381,-0.16752751,-0.3364744,0.57680106,0.08492452,-0.15256478,0.47009295,0.25677818,-0.14170535,0.5212367
382,-0.16729754,-0.33652762,0.5768185,0.08635548,-0.15476906,0.46968,0.2579955,-0.14645602,0.5209168
383,-0.16694795,-0.33659515,0.5768707,0.088404045,-0.15808257,0.46900535,0.25968805,-0.15332742,0.52000123
384,-0.16670197,-0.336727,0.57690734,0.08972837,-0.16033307,0.46854094,0.26098168,-0.15815143,0.5193727
385,-0.16642137,-0.33666804,0.576949,0.09162249,-0.16376096,0.4677912,0.26294857,-0.16525209,0.51824
386,-0.16621904,-0.33679286,0.57697445,0.092842445,-0.16610718,0.4672658,0.26410994,-0.16985096,0.5174017
387,-0.16593963,-0.33685923,0.5770136,0.09461306,-0.1696188,0.4664131,0.265493,-0.17654857,0.5157803
388,-0.16578981,-0.33688307,0.5770143,0.0957357,-0.17196158,0.46578506,0.26634145,-0.18122996,0.5147086
389,-0.16556841,-0.3369236,0.5770377,0.09731525,-0.17545153,0.4646977,0.26735342,-0.18846451,0.51295537
390,-0.16541663,-0.33702475,0.57705975,0.09833498,-0.1778483,0.46386924,0.26794568,-0.19361278,0.51170754
391,-0.16521633,-0.33691728,0.577074,0.09979127,-0.18147354,0.46245968,0.26870784,-0.20044798,0.5097351
392,-0.16505909,-0.33709753,0.5770837,0.10069072,-0.18386215,0.46138993,0.2691371,-0.20476952,0.5083226
393,-0.16478333,-0.33729357,0.5770863,0.10199399,-0.18751419,0.4595917,0.26968503,-0.21110222,0.50592995
394,-0.1645799,-0.3374531,0.57707655,0.10277772,-0.18989187,0.4582931,0.27021673,-0.21544152,0.50437254
395,-0.16428903,-0.3376235,0.5770508,0.10383679,-0.1932978,0.4562516,0.2708279,-0.22115454,0.5016503
396,-0.16402169,-0.33776042,0.5770017,0.104829684,-0.19657962,0.45408347,0.27163404,-0.22800407,0.49929145
397,-0.16386709,-0.33780062,0.5769513,0.105441764,-0.19868656,0.45257238,0.27181366,-0.23153487,0.4971713
398,-0.16367018,-0.33755004,0.5768327,0.10626303,-0.2017599,0.45017478,0.27189496,-0.23753904,0.49400324
399,-0.16352527,-0.33750063,0.5767589,0.10676426,-0.20376655,0.44849595,0.27186364,-0.24172482,0.49201766
400,-0.16330451,-0.33723354,0.576658,0.107485935,-0.20670368,0.44587064,0.27156273,-0.24762757,0.48871762
401,-0.16314751,-0.33710122,0.57657963,0.10794373,-0.20861328,0.44405985,0.27149835,-0.25124958,0.48621336
402,-0.16288592,-0.33706602,0.5764678,0.10859269,-0.21147497,0.44132432,0.27127028,-0.25716874,0.48246157
403,-0.16272847,-0.33704033,0.5763942,0.108977675,-0.21333775,0.43951133,0.27120614,-0.26178354,0.48026532
404,-0.1625281,-0.33696955,0.57627887,0.109490335,-0.2160324,0.43682334,0.27085167,-0.26713854,0.47622037
405,-0.16241114,-0.3369945,0.57619053,0.10980621,-0.21780111,0.43503496,0.27055487,-0.27153283,0.47337645
406,-0.16225503,-0.3370018,0.57606727,0.110229045,-0.2204114,0.43229124,0.26983288,-0.27740905,0.46932313
407,-0.16214004,-0.3370708,0.5759928,0.11046037,-0.22209464,0.43040952,0.26908466,-0.28107303,0.46679693
408,-0.16192237,-0.33718827,0.57586837,0.11073023,-0.2245002,0.42752403,0.26807672,-0.286548,0.46269745
409,-0.16177331,-0.337239,0.5758071,0.11085488,-0.22604719,0.42554882,0.2673204,-0.289719,0.460132
410,-0.16155025,-0.33732593,0.5757261,0.11095594,-0.22824031,0.42257333,0.26632854,-0.2951827,0.4557404
411,-0.16130687,-0.33749738,0.5756928,0.1109698,-0.23028852,0.41962683,0.26537555,-0.29968455,0.45134336
412,-0.1611684,-0.33753943,0.57567793,0.11094278,-0.2315826,0.41769052,0.26451302,-0.30261928,0.44856504
413,-0.16099519,-0.33755115,0.5756422,0.1108567,-0.23339556,0.414815,0.26341718,-0.3069228,0.4441892
414,-0.16089493,-0.33747932,0.57559174,0.110764354,-0.23450202,0.41290158,0.26238817,-0.30958357,0.44131774
415,-0.16072743,-0.337184,0.57549995,0.11057608,-0.23599803,0.4100242,0.2606446,-0.31361553,0.4368516
416,-0.16060397,-0.3371077,0.5754479,0.11040056,-0.23687437,0.4081,0.25930247,-0.31603748,0.43397322
417,-0.16041555,-0.3369058,0.5753527,0.11005509,-0.23803347,0.4052133,0.25751808,-0.31977528,0.4294709
418,-0.16028607,-0.33673474,0.5752845,0.10976443,-0.23869309,0.40330762,0.2561897,-0.32210898,0.4264888
419,-0.16005912,-0.33648485,0.5751225,0.109242484,-0.23956172,0.4004793,0.2541017,-0.32546797,0.42188445
420,-0.1598747,-0.3362022,0.575064,0.10884379,-0.2400621,0.39862663,0.25278535,-0.32759875,0.41879985
421,-0.15974304,-0.33582124,0.5750242,0.10816231,-0.24069193,0.39587,0.25028843,-0.3301735,0.41403568
422,-0.15968682,-0.3357183,0.5750015,0.10764301,-0.24101327,0.39403725,0.2486836,-0.3318694,0.4110356
423,-0.15962547,-0.3354606,0.57493913,0.106806174,-0.2413731,0.39128244,0.24615669,-0.3345039,0.4066455
