S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,MSx,MSy,MSz,MEx,MEy,MEz,MWx,MWy,MWz,session_time_stamp
13,10,85,19,81,0,29,1,4,5,0,11,0,0,1,0,0,7,1,0,0,5,0,0,0,0,0,1,4,0,0,1,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
7,0,83,14,83,0,32,2,8,4,0,1,0,0,0,4,0,6,1,0,1,3,1,0,0,0,0,1,3,0,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
8,0,83,8,82,1,29,2,9,5,0,0,1,0,0,0,1,7,0,0,1,0,0,0,9,0,0,0,0,1,3,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
5,0,80,14,78,2,28,0,5,2,1,1,1,1,1,0,0,3,1,1,0,2,0,1,0,1,0,0,1,0,1,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
6,0,81,11,82,0,28,0,12,10,7,1,1,1,0,0,0,8,8,0,1,5,1,0,0,0,0,0,3,0,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
9,0,82,14,81,7,26,6,11,6,0,1,0,0,0,2,1,3,1,0,0,1,0,0,0,1,0,0,0,0,2,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
6,0,77,14,78,1,29,1,7,6,0,0,2,1,25,1,0,4,0,0,0,3,0,1,0,0,2,0,0,0,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
6,0,81,15,76,0,27,1,11,10,1,0,0,0,9,0,0,4,1,0,5,5,0,1,3,0,0,0,0,0,0,1,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
7,0,80,14,78,0,28,0,8,10,0,1,0,1,1,1,0,2,0,0,1,2,0,0,0,0,0,0,0,1,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
6,0,71,10,76,0,27,4,9,8,1,0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,3,0,0,0,1,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
6,2,76,14,71,0,28,1,8,5,0,0,0,0,0,6,13,3,0,1,0,3,0,0,0,1,0,0,0,0,1,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
8,0,75,17,76,0,30,0,8,5,0,0,0,0,8,0,0,5,0,2,1,4,0,1,0,0,2,1,0,0,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
8,0,73,12,71,0,27,0,8,7,0,0,1,3,1,0,1,3,1,0,2,3,0,0,0,0,11,0,0,0,6,1,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
5,0,73,12,73,0,29,2,8,5,0,11,6,8,42,0,0,3,4,2,0,6,1,0,0,10,0,0,1,0,0,0,-0.3152858316898346,-0.372185617685318,0.5059853792190552,-0.0341354310512542,-0.1036409512162208,0.3062262237071991,0.1897447556257248,-0.046043761074543,0.331453412771225,01_Jan_2025_12_27
13,2,71,13,73,0,23,1,8,7,0,12,0,0,2,0,10,0,13,2,0,3,0,0,0,10,0,1,1,1,1,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
11,0,70,11,69,0,26,2,5,6,9,0,9,1,15,0,1,5,1,1,0,0,0,0,1,1,1,1,0,1,13,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
5,2,76,14,69,0,24,2,8,5,6,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7,0,0,3,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
7,0,72,12,68,0,23,0,7,4,0,4,1,1,0,0,1,1,3,0,0,2,1,0,11,0,0,5,0,0,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
8,3,74,14,68,0,26,0,6,7,0,1,0,1,0,0,1,0,0,0,0,6,0,1,3,0,0,0,0,0,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
5,0,70,17,66,1,27,5,6,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
8,0,73,17,64,0,26,0,6,4,2,0,0,1,0,0,0,1,3,0,1,2,0,0,3,0,0,13,0,0,3,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
3,0,71,15,69,1,23,0,5,5,0,0,0,0,6,0,0,0,0,0,4,2,0,0,9,0,0,0,0,1,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
6,1,72,13,73,12,25,0,4,2,0,2,3,0,15,0,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,7,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
2,7,71,21,66,1,21,0,3,4,0,0,2,0,9,4,0,1,1,0,7,0,0,1,1,0,0,6,0,1,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
3,0,71,18,69,0,23,0,7,5,0,0,1,0,1,3,8,5,1,0,0,8,0,1,0,0,1,0,0,0,0,3,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
6,0,65,12,67,0,22,0,7,4,1,0,0,0,0,0,0,2,7,0,1,13,0,1,0,5,1,0,0,3,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
7,0,67,12,68,0,21,0,4,5,0,1,4,0,1,1,0,1,1,0,0,0,0,6,0,0,2,1,0,0,0,1,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
9,1,69,12,69,0,21,0,5,4,0,0,0,0,1,1,0,1,6,2,0,1,0,9,0,0,0,0,1,11,0,0,-0.3154181540012359,-0.3724449872970581,0.5059696435928345,-0.0345106050372123,-0.1030583754181861,0.3077869415283203,0.1898184716701507,-0.0458320304751396,0.3338391780853271,01_Jan_2025_12_27
8,5,67,14,66,0,24,0,10,2,0,0,0,1,1,0,1,2,4,0,0,1,0,2,3,0,0,3,1,0,0,0,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
6,1,67,13,65,6,22,0,5,4,0,1,6,13,47,1,0,1,1,2,1,1,1,3,0,7,0,0,1,0,0,0,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
4,1,64,9,63,1,24,4,5,2,0,0,0,0,1,8,0,0,0,1,10,10,0,3,0,0,0,0,0,0,1,3,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
6,1,66,14,65,0,25,0,5,1,4,0,0,0,37,1,0,1,1,0,1,0,0,4,1,1,0,13,0,0,0,3,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
9,3,64,19,63,1,28,0,4,11,0,0,1,0,0,0,0,5,1,0,0,0,0,3,0,0,13,0,0,1,0,0,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
9,0,63,18,62,1,22,1,4,2,1,0,0,1,0,0,0,1,0,0,0,1,0,5,0,0,0,3,3,0,0,0,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
8,0,64,10,62,0,26,2,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,3,0,-0.3155529499053955,-0.372710257768631,0.5059481859207153,-0.0348861627280712,-0.1024790778756141,0.3093630075454712,0.1899344027042389,-0.0454908832907676,0.3363375663757324,01_Jan_2025_12_27
